pdb,uniprot_id,database,reason
AF-A0A0X7YYM0-model,A0A0X7YYM0,afdb,explicit_uniprot_removal
AF-D5FZQ6-model,D5FZQ6,afdb,explicit_uniprot_removal
AF-A0A0G2R0U3-model,A0A0G2R0U3,afdb,explicit_uniprot_removal
AF-Q6TPK0-model,Q6TPK0,afdb,explicit_uniprot_removal
AF-A0A0A7C7Q1-model,A0A0A7C7Q1,afdb,explicit_uniprot_removal
AF-F1AQR2-model,F1AQR2,afdb,explicit_uniprot_removal
AF-F2VNS2-model,F2VNS2,afdb,explicit_uniprot_removal
AF-A0A2H4FYZ8-model,A0A2H4FYZ8,afdb,explicit_uniprot_removal
AF-M9P9L9-model,M9P9L9,afdb,explicit_uniprot_removal
AF-M9P973-model,M9P973,afdb,explicit_uniprot_removal
AF-A0A109NRF5-model,A0A109NRF5,afdb,explicit_uniprot_removal
AF-K7P501-model,K7P501,afdb,explicit_uniprot_removal
AF-E5D6M4-model,E5D6M4,afdb,explicit_uniprot_removal
AF-W0HIS9-model,W0HIS9,afdb,explicit_uniprot_removal
AF-S4T748-model,S4T748,afdb,explicit_uniprot_removal
AF-D5FZN1-model,D5FZN1,afdb,explicit_uniprot_removal
AF-A0A0E3DC92-model,A0A0E3DC92,afdb,explicit_uniprot_removal
AF-A0A0G2R0S8-model,A0A0G2R0S8,afdb,explicit_uniprot_removal
AF-Q9MYH0-model,Q9MYH0,afdb,explicit_uniprot_removal
AF-D2DL07-model,D2DL07,afdb,explicit_uniprot_removal
AF-A0A0A7C8I5-model,A0A0A7C8I5,afdb,explicit_uniprot_removal
AF-H9BQ94-model,H9BQ94,afdb,explicit_uniprot_removal
AF-D6MLF8-model,D6MLF8,afdb,explicit_uniprot_removal
AF-F6KS12-model,F6KS12,afdb,explicit_uniprot_removal
AF-G1ENI5-model,G1ENI5,afdb,explicit_uniprot_removal
AF-F2X5T6-model,F2X5T6,afdb,explicit_uniprot_removal
AF-E2D5T9-model,E2D5T9,afdb,explicit_uniprot_removal
AF-J7JXQ4-model,J7JXQ4,afdb,explicit_uniprot_removal
AF-G1EQ87-model,G1EQ87,afdb,explicit_uniprot_removal
AF-D3JV33-model,D3JV33,afdb,explicit_uniprot_removal
AF-A0A2U7NGW4-model,A0A2U7NGW4,afdb,explicit_uniprot_removal
AF-H6V7S4-model,H6V7S4,afdb,explicit_uniprot_removal
AF-M9PAF2-model,M9PAF2,afdb,explicit_uniprot_removal
AF-M9PA47-model,M9PA47,afdb,explicit_uniprot_removal
AF-D4HPC2-model,D4HPC2,afdb,explicit_uniprot_removal
AF-A0A0G2R0W8-model,A0A0G2R0W8,afdb,explicit_uniprot_removal
AF-M9P961-model,M9P961,afdb,explicit_uniprot_removal
AF-G1EQG6-model,G1EQG6,afdb,explicit_uniprot_removal
AF-E0YTN9-model,E0YTN9,afdb,explicit_uniprot_removal
AF-C5IZV6-model,C5IZV6,afdb,explicit_uniprot_removal
AF-G1EMT2-model,G1EMT2,afdb,explicit_uniprot_removal
AF-K7P5H7-model,K7P5H7,afdb,explicit_uniprot_removal
AF-F0X352-model,F0X352,afdb,explicit_uniprot_removal
AF-E0WBV8-model,E0WBV8,afdb,explicit_uniprot_removal
AF-G0Z8E5-model,G0Z8E5,afdb,explicit_uniprot_removal
AF-A0A2I4PZ91-model,A0A2I4PZ91,afdb,explicit_uniprot_removal
AF-F6KS09-model,F6KS09,afdb,explicit_uniprot_removal
AF-G9HWA0-model,G9HWA0,afdb,explicit_uniprot_removal
AF-D2DKH2-model,D2DKH2,afdb,explicit_uniprot_removal
AF-F8SL01-model,F8SL01,afdb,explicit_uniprot_removal
AF-D7NNW0-model,D7NNW0,afdb,explicit_uniprot_removal
AF-D3U404-model,D3U404,afdb,explicit_uniprot_removal
AF-D2U730-model,D2U730,afdb,explicit_uniprot_removal
AF-E0YTM4-model,E0YTM4,afdb,explicit_uniprot_removal
AF-D5G244-model,D5G244,afdb,explicit_uniprot_removal
AF-Q9MY81-model,Q9MY81,afdb,explicit_uniprot_removal
AF-G1ENF7-model,G1ENF7,afdb,explicit_uniprot_removal
AF-G1ENT2-model,G1ENT2,afdb,explicit_uniprot_removal
AF-E0WMV0-model,E0WMV0,afdb,explicit_uniprot_removal
AF-D2DKH7-model,D2DKH7,afdb,explicit_uniprot_removal
AF-I6TF01-model,I6TF01,afdb,explicit_uniprot_removal
AF-A0A0K0KR88-model,A0A0K0KR88,afdb,explicit_uniprot_removal
AF-A0A0X7YL26-model,A0A0X7YL26,afdb,explicit_uniprot_removal
AF-A0A7D9FXW2-model,A0A7D9FXW2,afdb,explicit_uniprot_removal
AF-I6M560-model,I6M560,afdb,explicit_uniprot_removal
AF-M9P9N1-model,M9P9N1,afdb,explicit_uniprot_removal
AF-S4T6S9-model,S4T6S9,afdb,explicit_uniprot_removal
AF-H2BE96-model,H2BE96,afdb,explicit_uniprot_removal
AF-D6C6E3-model,D6C6E3,afdb,explicit_uniprot_removal
AF-C5IZU3-model,C5IZU3,afdb,explicit_uniprot_removal
AF-C8CJC5-model,C8CJC5,afdb,explicit_uniprot_removal
AF-Q9MY28-model,Q9MY28,afdb,explicit_uniprot_removal
AF-C9WCV3-model,C9WCV3,afdb,explicit_uniprot_removal
AF-A0A1C4HD60-model,A0A1C4HD60,afdb,explicit_uniprot_removal
AF-L0BXN4-model,L0BXN4,afdb,explicit_uniprot_removal
AF-H9BQ83-model,H9BQ83,afdb,explicit_uniprot_removal
AF-G8FV57-model,G8FV57,afdb,explicit_uniprot_removal
AF-I6M547-model,I6M547,afdb,explicit_uniprot_removal
AF-D7NPP4-model,D7NPP4,afdb,explicit_uniprot_removal
AF-A0A076JYD5-model,A0A076JYD5,afdb,explicit_uniprot_removal
AF-Q30183-model,Q30183,afdb,explicit_uniprot_removal
AF-F6KRX5-model,F6KRX5,afdb,explicit_uniprot_removal
AF-L7YEQ4-model,L7YEQ4,afdb,explicit_uniprot_removal
AF-A0A346GBC4-model,A0A346GBC4,afdb,explicit_uniprot_removal
AF-F6KRW6-model,F6KRW6,afdb,explicit_uniprot_removal
AF-M9P8K5-model,M9P8K5,afdb,explicit_uniprot_removal
AF-A0A1X9I409-model,A0A1X9I409,afdb,explicit_uniprot_removal
AF-A0A2H4G3U7-model,A0A2H4G3U7,afdb,explicit_uniprot_removal
AF-F8SKW9-model,F8SKW9,afdb,explicit_uniprot_removal
AF-A0A7M4BG54-model,A0A7M4BG54,afdb,explicit_uniprot_removal
AF-A0A6M4RVV9-model,A0A6M4RVV9,afdb,explicit_uniprot_removal
AF-D3U4B4-model,D3U4B4,afdb,explicit_uniprot_removal
AF-A0A2U3RU34-model,A0A2U3RU34,afdb,explicit_uniprot_removal
AF-A0A0X7YN74-model,A0A0X7YN74,afdb,explicit_uniprot_removal
AF-K7P5S2-model,K7P5S2,afdb,explicit_uniprot_removal
AF-A0A0A7C9S3-model,A0A0A7C9S3,afdb,explicit_uniprot_removal
AF-A0A1S5QR70-model,A0A1S5QR70,afdb,explicit_uniprot_removal
AF-A1KQY2-model,A1KQY2,afdb,explicit_uniprot_removal
AF-E0WBQ4-model,E0WBQ4,afdb,explicit_uniprot_removal
AF-A0A3P6MY46-model,A0A3P6MY46,afdb,explicit_uniprot_removal
AF-U5IT70-model,U5IT70,afdb,explicit_uniprot_removal
AF-D2DKU1-model,D2DKU1,afdb,explicit_uniprot_removal
AF-T1R3B1-model,T1R3B1,afdb,explicit_uniprot_removal
AF-D6MLD2-model,D6MLD2,afdb,explicit_uniprot_removal
AF-A0A2I4PZL5-model,A0A2I4PZL5,afdb,explicit_uniprot_removal
AF-F4YU94-model,F4YU94,afdb,explicit_uniprot_removal
AF-A0A7R9PSP9-model,A0A7R9PSP9,afdb,explicit_uniprot_removal
AF-G3D6E8-model,G3D6E8,afdb,explicit_uniprot_removal
AF-D3JV26-model,D3JV26,afdb,explicit_uniprot_removal
AF-Q6VS58-model,Q6VS58,afdb,explicit_uniprot_removal
AF-G3D6D8-model,G3D6D8,afdb,explicit_uniprot_removal
AF-D7NP51-model,D7NP51,afdb,explicit_uniprot_removal
AF-C5IZZ2-model,C5IZZ2,afdb,explicit_uniprot_removal
AF-A0A0A7C672-model,A0A0A7C672,afdb,explicit_uniprot_removal
AF-G0KXF1-model,G0KXF1,afdb,explicit_uniprot_removal
AF-G0ZMJ9-model,G0ZMJ9,afdb,explicit_uniprot_removal
AF-I6NN10-model,I6NN10,afdb,explicit_uniprot_removal
AF-F8R161-model,F8R161,afdb,explicit_uniprot_removal
AF-R4ZGP5-model,R4ZGP5,afdb,explicit_uniprot_removal
AF-D2DKT4-model,D2DKT4,afdb,explicit_uniprot_removal
AF-G1EMS2-model,G1EMS2,afdb,explicit_uniprot_removal
AF-A0A0A7C9B1-model,A0A0A7C9B1,afdb,explicit_uniprot_removal
AF-C6JSY1-model,C6JSY1,afdb,explicit_uniprot_removal
AF-D7NQW0-model,D7NQW0,afdb,explicit_uniprot_removal
AF-Q861A2-model,Q861A2,afdb,explicit_uniprot_removal
AF-C9WET1-model,C9WET1,afdb,explicit_uniprot_removal
AF-I6MHI1-model,I6MHI1,afdb,explicit_uniprot_removal
AF-Q9MY82-model,Q9MY82,afdb,explicit_uniprot_removal
AF-C9WCR6-model,C9WCR6,afdb,explicit_uniprot_removal
AF-F8SKZ5-model,F8SKZ5,afdb,explicit_uniprot_removal
AF-D7NP50-model,D7NP50,afdb,explicit_uniprot_removal
AF-A0A1L2BME5-model,A0A1L2BME5,afdb,explicit_uniprot_removal
AF-A0A0E3DDA7-model,A0A0E3DDA7,afdb,explicit_uniprot_removal
AF-G0ZDW4-model,G0ZDW4,afdb,explicit_uniprot_removal
AF-G1EQE7-model,G1EQE7,afdb,explicit_uniprot_removal
AF-A0A0X7YRH8-model,A0A0X7YRH8,afdb,explicit_uniprot_removal
AF-A0A2H4G469-model,A0A2H4G469,afdb,explicit_uniprot_removal
AF-D2DKI9-model,D2DKI9,afdb,explicit_uniprot_removal
AF-B0F9N0-model,B0F9N0,afdb,explicit_uniprot_removal
AF-D6MLA1-model,D6MLA1,afdb,explicit_uniprot_removal
AF-G1ENQ8-model,G1ENQ8,afdb,explicit_uniprot_removal
AF-J7GL10-model,J7GL10,afdb,explicit_uniprot_removal
AF-F2VNU2-model,F2VNU2,afdb,explicit_uniprot_removal
AF-E7BBA3-model,E7BBA3,afdb,explicit_uniprot_removal
AF-J7FR26-model,J7FR26,afdb,explicit_uniprot_removal
AF-K7P580-model,K7P580,afdb,explicit_uniprot_removal
AF-F2VP86-model,F2VP86,afdb,explicit_uniprot_removal
AF-G1EMR7-model,G1EMR7,afdb,explicit_uniprot_removal
AF-A0A109VDR5-model,A0A109VDR5,afdb,explicit_uniprot_removal
AF-M9P8L2-model,M9P8L2,afdb,explicit_uniprot_removal
AF-A0A2H4FZL3-model,A0A2H4FZL3,afdb,explicit_uniprot_removal
AF-D6MKU3-model,D6MKU3,afdb,explicit_uniprot_removal
AF-Q6ZYL3-model,Q6ZYL3,afdb,explicit_uniprot_removal
AF-A0A0C5K610-model,A0A0C5K610,afdb,explicit_uniprot_removal
AF-Q9BCN7-model,Q9BCN7,afdb,explicit_uniprot_removal
AF-E0WBR5-model,E0WBR5,afdb,explicit_uniprot_removal
AF-A0A0X7YJ44-model,A0A0X7YJ44,afdb,explicit_uniprot_removal
AF-F8R1D3-model,F8R1D3,afdb,explicit_uniprot_removal
AF-F2VYK5-model,F2VYK5,afdb,explicit_uniprot_removal
AF-M4MD28-model,M4MD28,afdb,explicit_uniprot_removal
AF-J9PVC3-model,J9PVC3,afdb,explicit_uniprot_removal
AF-A0A0N7A4B8-model,A0A0N7A4B8,afdb,explicit_uniprot_removal
AF-C0KLR8-model,C0KLR8,afdb,explicit_uniprot_removal
AF-A0A0X7YLC8-model,A0A0X7YLC8,afdb,explicit_uniprot_removal
AF-D5M8B1-model,D5M8B1,afdb,explicit_uniprot_removal
AF-G0X8S7-model,G0X8S7,afdb,explicit_uniprot_removal
AF-A0A0E3DC73-model,A0A0E3DC73,afdb,explicit_uniprot_removal
AF-G1EQC0-model,G1EQC0,afdb,explicit_uniprot_removal
AF-E7ECA8-model,E7ECA8,afdb,explicit_uniprot_removal
AF-D3U3Q6-model,D3U3Q6,afdb,explicit_uniprot_removal
AF-F8SKZ3-model,F8SKZ3,afdb,explicit_uniprot_removal
AF-G1ENQ3-model,G1ENQ3,afdb,explicit_uniprot_removal
AF-E0X9L1-model,E0X9L1,afdb,explicit_uniprot_removal
AF-M9P962-model,M9P962,afdb,explicit_uniprot_removal
AF-F8SKZ1-model,F8SKZ1,afdb,explicit_uniprot_removal
AF-D3U496-model,D3U496,afdb,explicit_uniprot_removal
AF-G3D6K0-model,G3D6K0,afdb,explicit_uniprot_removal
AF-F6KRY0-model,F6KRY0,afdb,explicit_uniprot_removal
AF-I6MHI7-model,I6MHI7,afdb,explicit_uniprot_removal
AF-D0VE44-model,D0VE44,afdb,explicit_uniprot_removal
AF-L0BXM5-model,L0BXM5,afdb,explicit_uniprot_removal
AF-A0A1C8DUY8-model,A0A1C8DUY8,afdb,explicit_uniprot_removal
AF-E0YTJ6-model,E0YTJ6,afdb,explicit_uniprot_removal
AF-O77960-model,O77960,afdb,explicit_uniprot_removal
AF-D2DL01-model,D2DL01,afdb,explicit_uniprot_removal
AF-D5FI18-model,D5FI18,afdb,explicit_uniprot_removal
AF-Q70Q11-model,Q70Q11,afdb,explicit_uniprot_removal
AF-A0A6M8PDX3-model,A0A6M8PDX3,afdb,explicit_uniprot_removal
AF-A0A6B9VS30-model,A0A6B9VS30,afdb,explicit_uniprot_removal
AF-A0A0E3DDK3-model,A0A0E3DDK3,afdb,explicit_uniprot_removal
AF-A0A1S5QR62-model,A0A1S5QR62,afdb,explicit_uniprot_removal
AF-F6KRZ6-model,F6KRZ6,afdb,explicit_uniprot_removal
AF-C9E864-model,C9E864,afdb,explicit_uniprot_removal
AF-A0A141AZE9-model,A0A141AZE9,afdb,explicit_uniprot_removal
AF-H6A2G1-model,H6A2G1,afdb,explicit_uniprot_removal
AF-T1R3B4-model,T1R3B4,afdb,explicit_uniprot_removal
AF-I6SJ94-model,I6SJ94,afdb,explicit_uniprot_removal
AF-G0ZMK6-model,G0ZMK6,afdb,explicit_uniprot_removal
AF-G1EQJ6-model,G1EQJ6,afdb,explicit_uniprot_removal
AF-I6NN58-model,I6NN58,afdb,explicit_uniprot_removal
AF-D6MKT1-model,D6MKT1,afdb,explicit_uniprot_removal
AF-G1EGZ6-model,G1EGZ6,afdb,explicit_uniprot_removal
AF-D6C6B1-model,D6C6B1,afdb,explicit_uniprot_removal
AF-M1F364-model,M1F364,afdb,explicit_uniprot_removal
AF-G1EPX1-model,G1EPX1,afdb,explicit_uniprot_removal
AF-A0A0X7YKZ0-model,A0A0X7YKZ0,afdb,explicit_uniprot_removal
AF-F2VNK1-model,F2VNK1,afdb,explicit_uniprot_removal
AF-E0WBV9-model,E0WBV9,afdb,explicit_uniprot_removal
AF-I6M562-model,I6M562,afdb,explicit_uniprot_removal
AF-D6MLB1-model,D6MLB1,afdb,explicit_uniprot_removal
AF-D6C6H0-model,D6C6H0,afdb,explicit_uniprot_removal
AF-F2VNT3-model,F2VNT3,afdb,explicit_uniprot_removal
AF-A0A0A7C8J6-model,A0A0A7C8J6,afdb,explicit_uniprot_removal
AF-J9PW07-model,J9PW07,afdb,explicit_uniprot_removal
AF-A0A068B2Z1-model,A0A068B2Z1,afdb,explicit_uniprot_removal
AF-Q2I2T0-model,Q2I2T0,afdb,explicit_uniprot_removal
AF-Q2YHR9-model,Q2YHR9,afdb,explicit_uniprot_removal
AF-A0A2U7NE72-model,A0A2U7NE72,afdb,explicit_uniprot_removal
AF-I6M569-model,I6M569,afdb,explicit_uniprot_removal
AF-F8SKZ6-model,F8SKZ6,afdb,explicit_uniprot_removal
AF-C9E1I3-model,C9E1I3,afdb,explicit_uniprot_removal
AF-A0A0X7YN82-model,A0A0X7YN82,afdb,explicit_uniprot_removal
AF-F1AQN8-model,F1AQN8,afdb,explicit_uniprot_removal
AF-Q3MPZ9-model,Q3MPZ9,afdb,explicit_uniprot_removal
AF-M9P9B6-model,M9P9B6,afdb,explicit_uniprot_removal
AF-A0A0N7A4S6-model,A0A0N7A4S6,afdb,explicit_uniprot_removal
AF-C5IZU8-model,C5IZU8,afdb,explicit_uniprot_removal
AF-A0A141AZD3-model,A0A141AZD3,afdb,explicit_uniprot_removal
AF-G9HW49-model,G9HW49,afdb,explicit_uniprot_removal
AF-C5J037-model,C5J037,afdb,explicit_uniprot_removal
AF-I6MHJ6-model,I6MHJ6,afdb,explicit_uniprot_removal
AF-D6MLC4-model,D6MLC4,afdb,explicit_uniprot_removal
AF-C5JA70-model,C5JA70,afdb,explicit_uniprot_removal
AF-D2DKP1-model,D2DKP1,afdb,explicit_uniprot_removal
AF-C9WCU5-model,C9WCU5,afdb,explicit_uniprot_removal
AF-I1W1M7-model,I1W1M7,afdb,explicit_uniprot_removal
AF-C9WEU1-model,C9WEU1,afdb,explicit_uniprot_removal
AF-A0A2I4PZI5-model,A0A2I4PZI5,afdb,explicit_uniprot_removal
AF-T2ET92-model,T2ET92,afdb,explicit_uniprot_removal
AF-G1EQI7-model,G1EQI7,afdb,explicit_uniprot_removal
AF-A0A1C8DX01-model,A0A1C8DX01,afdb,explicit_uniprot_removal
AF-F8R1C7-model,F8R1C7,afdb,explicit_uniprot_removal
AF-A0A2H4FZG1-model,A0A2H4FZG1,afdb,explicit_uniprot_removal
AF-A0A1S5QR43-model,A0A1S5QR43,afdb,explicit_uniprot_removal
AF-I1V1W7-model,I1V1W7,afdb,explicit_uniprot_removal
AF-C0KK03-model,C0KK03,afdb,explicit_uniprot_removal
AF-J9TNT0-model,J9TNT0,afdb,explicit_uniprot_removal
AF-F8R8L7-model,F8R8L7,afdb,explicit_uniprot_removal
AF-H9C5I9-model,H9C5I9,afdb,explicit_uniprot_removal
AF-E9NVG3-model,E9NVG3,afdb,explicit_uniprot_removal
AF-A0A7G2A2G0-model,A0A7G2A2G0,afdb,explicit_uniprot_removal
AF-A0A0A7C9E9-model,A0A0A7C9E9,afdb,explicit_uniprot_removal
AF-F2X625-model,F2X625,afdb,explicit_uniprot_removal
AF-D6MLF7-model,D6MLF7,afdb,explicit_uniprot_removal
AF-A0A1X9I4J1-model,A0A1X9I4J1,afdb,explicit_uniprot_removal
AF-G1EMS3-model,G1EMS3,afdb,explicit_uniprot_removal
AF-G1EQC5-model,G1EQC5,afdb,explicit_uniprot_removal
AF-A0A288QD63-model,A0A288QD63,afdb,explicit_uniprot_removal
AF-D6MKV1-model,D6MKV1,afdb,explicit_uniprot_removal
AF-A0A0G2R1Q2-model,A0A0G2R1Q2,afdb,explicit_uniprot_removal
AF-A0A2U7NGU6-model,A0A2U7NGU6,afdb,explicit_uniprot_removal
AF-D3G9H2-model,D3G9H2,afdb,explicit_uniprot_removal
AF-M4YRG4-model,M4YRG4,afdb,explicit_uniprot_removal
AF-A0A2H4FZ44-model,A0A2H4FZ44,afdb,explicit_uniprot_removal
AF-A0A2P1E963-model,A0A2P1E963,afdb,explicit_uniprot_removal
AF-D6C6G9-model,D6C6G9,afdb,explicit_uniprot_removal
AF-A0A7S5GRQ1-model,A0A7S5GRQ1,afdb,explicit_uniprot_removal
AF-D5L9E6-model,D5L9E6,afdb,explicit_uniprot_removal
AF-D3U4D1-model,D3U4D1,afdb,explicit_uniprot_removal
AF-F8SKY6-model,F8SKY6,afdb,explicit_uniprot_removal
AF-M9PNT0-model,M9PNT0,afdb,explicit_uniprot_removal
AF-A0A1S5QR80-model,A0A1S5QR80,afdb,explicit_uniprot_removal
AF-G0X8S4-model,G0X8S4,afdb,explicit_uniprot_removal
AF-D5FZR5-model,D5FZR5,afdb,explicit_uniprot_removal
AF-G1ENK9-model,G1ENK9,afdb,explicit_uniprot_removal
AF-G0ZDX0-model,G0ZDX0,afdb,explicit_uniprot_removal
AF-M9P8L0-model,M9P8L0,afdb,explicit_uniprot_removal
AF-C8CHA9-model,C8CHA9,afdb,explicit_uniprot_removal
AF-A0A1C3MW76-model,A0A1C3MW76,afdb,explicit_uniprot_removal
AF-D2DL41-model,D2DL41,afdb,explicit_uniprot_removal
AF-A0A0N7A6E7-model,A0A0N7A6E7,afdb,explicit_uniprot_removal
AF-A0A141AZA9-model,A0A141AZA9,afdb,explicit_uniprot_removal
AF-D4HP78-model,D4HP78,afdb,explicit_uniprot_removal
AF-L7UVL0-model,L7UVL0,afdb,explicit_uniprot_removal
AF-S4TZJ7-model,S4TZJ7,afdb,explicit_uniprot_removal
AF-A0A0A7C7V3-model,A0A0A7C7V3,afdb,explicit_uniprot_removal
AF-D6MKT5-model,D6MKT5,afdb,explicit_uniprot_removal
AF-D6C6F1-model,D6C6F1,afdb,explicit_uniprot_removal
AF-A0A0A7C5Q3-model,A0A0A7C5Q3,afdb,explicit_uniprot_removal
AF-A0A3S6RFQ0-model,A0A3S6RFQ0,afdb,explicit_uniprot_removal
AF-M4QFU4-model,M4QFU4,afdb,explicit_uniprot_removal
AF-D5FI01-model,D5FI01,afdb,explicit_uniprot_removal
AF-H9E8V6-model,H9E8V6,afdb,explicit_uniprot_removal
AF-F4YU56-model,F4YU56,afdb,explicit_uniprot_removal
AF-B5ASL0-model,B5ASL0,afdb,explicit_uniprot_removal
AF-A0A0G2R0V5-model,A0A0G2R0V5,afdb,explicit_uniprot_removal
AF-J9PVD3-model,J9PVD3,afdb,explicit_uniprot_removal
AF-M9PAK7-model,M9PAK7,afdb,explicit_uniprot_removal
AF-A0A0E3DCX6-model,A0A0E3DCX6,afdb,explicit_uniprot_removal
AF-M9P8I6-model,M9P8I6,afdb,explicit_uniprot_removal
AF-E3SWL1-model,E3SWL1,afdb,explicit_uniprot_removal
AF-G1EQK5-model,G1EQK5,afdb,explicit_uniprot_removal
AF-A0A0G2R162-model,A0A0G2R162,afdb,explicit_uniprot_removal
AF-A0A5H2UZ56-model,A0A5H2UZ56,afdb,explicit_uniprot_removal
AF-A0A288QF30-model,A0A288QF30,afdb,explicit_uniprot_removal
AF-A0A0E3DDI8-model,A0A0E3DDI8,afdb,explicit_uniprot_removal
AF-D7NSR9-model,D7NSR9,afdb,explicit_uniprot_removal
AF-I3VZ15-model,I3VZ15,afdb,explicit_uniprot_removal
AF-J7F8M4-model,J7F8M4,afdb,explicit_uniprot_removal
AF-A0A0D6K937-model,A0A0D6K937,afdb,explicit_uniprot_removal
AF-G1EQH1-model,G1EQH1,afdb,explicit_uniprot_removal
AF-A0A0A7C9R9-model,A0A0A7C9R9,afdb,explicit_uniprot_removal
AF-A0A0A7C5Z7-model,A0A0A7C5Z7,afdb,explicit_uniprot_removal
AF-C5J003-model,C5J003,afdb,explicit_uniprot_removal
AF-H9BQ96-model,H9BQ96,afdb,explicit_uniprot_removal
AF-C7FDV1-model,C7FDV1,afdb,explicit_uniprot_removal
AF-Q1G4N9-model,Q1G4N9,afdb,explicit_uniprot_removal
AF-H9C5J1-model,H9C5J1,afdb,explicit_uniprot_removal
AF-N0A0K9-model,N0A0K9,afdb,explicit_uniprot_removal
AF-D5M8D5-model,D5M8D5,afdb,explicit_uniprot_removal
AF-A0A5A4LJP0-model,A0A5A4LJP0,afdb,explicit_uniprot_removal
AF-A0A1P8SNL2-model,A0A1P8SNL2,afdb,explicit_uniprot_removal
AF-G1EPS6-model,G1EPS6,afdb,explicit_uniprot_removal
AF-Q9TPU0-model,Q9TPU0,afdb,explicit_uniprot_removal
AF-D5FWB2-model,D5FWB2,afdb,explicit_uniprot_removal
AF-Q6KB21-model,Q6KB21,afdb,explicit_uniprot_removal
AF-A0A8D9I631-model,A0A8D9I631,afdb,explicit_uniprot_removal
AF-J7GQ69-model,J7GQ69,afdb,explicit_uniprot_removal
AF-M9P8L9-model,M9P8L9,afdb,explicit_uniprot_removal
AF-M9P921-model,M9P921,afdb,explicit_uniprot_removal
AF-D7NQZ7-model,D7NQZ7,afdb,explicit_uniprot_removal
AF-C6KIH2-model,C6KIH2,afdb,explicit_uniprot_removal
AF-C6K4P7-model,C6K4P7,afdb,explicit_uniprot_removal
AF-D4P2Y3-model,D4P2Y3,afdb,explicit_uniprot_removal
AF-A0A0A7C4D2-model,A0A0A7C4D2,afdb,explicit_uniprot_removal
AF-A0A1C8DVV0-model,A0A1C8DVV0,afdb,explicit_uniprot_removal
AF-A0A0N7A4E9-model,A0A0N7A4E9,afdb,explicit_uniprot_removal
AF-E7BYC7-model,E7BYC7,afdb,explicit_uniprot_removal
AF-E3SWH8-model,E3SWH8,afdb,explicit_uniprot_removal
AF-D5G2K7-model,D5G2K7,afdb,explicit_uniprot_removal
AF-D2DKQ6-model,D2DKQ6,afdb,explicit_uniprot_removal
AF-G3D6H6-model,G3D6H6,afdb,explicit_uniprot_removal
AF-Q2PP85-model,Q2PP85,afdb,explicit_uniprot_removal
AF-A0A076V2L0-model,A0A076V2L0,afdb,explicit_uniprot_removal
AF-A0A1G4HPU0-model,A0A1G4HPU0,afdb,explicit_uniprot_removal
AF-L7QJ97-model,L7QJ97,afdb,explicit_uniprot_removal
AF-Q6AW25-model,Q6AW25,afdb,explicit_uniprot_removal
AF-D2DKN8-model,D2DKN8,afdb,explicit_uniprot_removal
AF-C4PFW7-model,C4PFW7,afdb,explicit_uniprot_removal
AF-A0A142J2I1-model,A0A142J2I1,afdb,explicit_uniprot_removal
AF-S0F2B7-model,S0F2B7,afdb,explicit_uniprot_removal
AF-D9UC12-model,D9UC12,afdb,explicit_uniprot_removal
AF-M4X2U5-model,M4X2U5,afdb,explicit_uniprot_removal
AF-I6QYX3-model,I6QYX3,afdb,explicit_uniprot_removal
AF-B0LL97-model,B0LL97,afdb,explicit_uniprot_removal
AF-G1ENN5-model,G1ENN5,afdb,explicit_uniprot_removal
AF-G0ZMK9-model,G0ZMK9,afdb,explicit_uniprot_removal
AF-D6MKU4-model,D6MKU4,afdb,explicit_uniprot_removal
AF-A0A218NI16-model,A0A218NI16,afdb,explicit_uniprot_removal
AF-A3FG56-model,A3FG56,afdb,explicit_uniprot_removal
AF-D3Y5Z8-model,D3Y5Z8,afdb,explicit_uniprot_removal
AF-M9P940-model,M9P940,afdb,explicit_uniprot_removal
AF-F6KRZ1-model,F6KRZ1,afdb,explicit_uniprot_removal
AF-M9PAK2-model,M9PAK2,afdb,explicit_uniprot_removal
AF-E2DHA1-model,E2DHA1,afdb,explicit_uniprot_removal
AF-F8SL02-model,F8SL02,afdb,explicit_uniprot_removal
AF-A0A0A7C6J3-model,A0A0A7C6J3,afdb,explicit_uniprot_removal
AF-H6A2G0-model,H6A2G0,afdb,explicit_uniprot_removal
AF-D2DKJ0-model,D2DKJ0,afdb,explicit_uniprot_removal
AF-A0A0A7C7W0-model,A0A0A7C7W0,afdb,explicit_uniprot_removal
AF-A0A1X9I3W9-model,A0A1X9I3W9,afdb,explicit_uniprot_removal
AF-J7F7D2-model,J7F7D2,afdb,explicit_uniprot_removal
AF-A0A0A7C6B0-model,A0A0A7C6B0,afdb,explicit_uniprot_removal
AF-G9I2M8-model,G9I2M8,afdb,explicit_uniprot_removal
AF-A0A2U7N3F8-model,A0A2U7N3F8,afdb,explicit_uniprot_removal
AF-A0A0N7A6C3-model,A0A0N7A6C3,afdb,explicit_uniprot_removal
AF-R4L8Y9-model,R4L8Y9,afdb,explicit_uniprot_removal
AF-F8SXX7-model,F8SXX7,afdb,explicit_uniprot_removal
AF-C0M110-model,C0M110,afdb,explicit_uniprot_removal
AF-G1EQI0-model,G1EQI0,afdb,explicit_uniprot_removal
AF-C8CH91-model,C8CH91,afdb,explicit_uniprot_removal
AF-A0A0B7MI02-model,A0A0B7MI02,afdb,explicit_uniprot_removal
