pdb_id,chain,res_start,res_end,uniprot_id,target_length,mapped_length,uniprot_name,uniprot_length,organism,gene_name,entry_status,belongs_to,possibly_chimeric,grouped_gene_assigned,gene_name_assigned,organism_assigned,comments,resolution
1T7V,A,2,175,P25311,174,298,Zinc-alpha-2-glycoprotein,298,Homo sapiens,AZGP1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"1,95"
1ZS8,A,2,169,Q860W6,168,327,Major histocompatibility complex class Ib M10.5,327,Mus musculus,H2-M10.4,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"3,00"
1T7W,A,2,175,P25311,174,298,Zinc-alpha-2-glycoprotein,298,Homo sapiens,AZGP1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,70"
6R2U,A,2,178,P25311,177,298,Zinc-alpha-2-glycoprotein,298,Homo sapiens,AZGP1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,49"
1A6Z,A,1,178,Q30201,178,348,Hereditary hemochromatosis protein,348,Homo sapiens,HFE,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,60"
1ZAG,A,2,174,P25311,173,298,Zinc-alpha-2-glycoprotein,298,Homo sapiens,AZGP1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,80"
1C16,A,1,163,Q31615,163,379,"Histocompatibility 2, T region locus 22",379,Mus musculus,H2-T22,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"3,10"
1R3H,A,1,153,Q31206,153,406,Ig-like domain-containing protein,406,Mus musculus,H2-T10,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"2,50"
1YPZ,A,1,165,Q9BCZ1,165,344,H2-T22 protein,344,Mus musculus,H2-T22,Uniprotkb unreviewed (trembl),Belongs to the MHC class I family,,,,,,"3,40"
6NHA,A,3,163,P55899,161,365,IgG receptor FcRn large subunit p51,365,Homo sapiens,FCGRT,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"2,38"
1FRT,A,6,177,P13599,172,366,IgG receptor FcRn large subunit p51,366,Rattus norvegicus,Fcgrt,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"4,50"
6C98,A,2,169,P55899,168,365,IgG receptor FcRn large subunit p51,365,Homo sapiens,FCGRT,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"1,85"
4LCC,C,86,255,P01888,170,118,Beta-2-microglobulin,118,Bos taurus,B2M,Uniprotkb reviewed (swiss-prot),Belongs to the beta-2-microglobulin family,yes,,,,,"3,26"
4LCC,C,86,255,C1ITJ8,170,336,Major histocompatibility complex class I-related protein 1,336,Bos taurus,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,yes,MR1_trimer,,,,"3,26"
7Q15,A,1,171,P55899,171,365,IgG receptor FcRn large subunit p51,365,Homo sapiens,FCGRT,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"3,30"
6WNA,A,2,171,P55899,170,365,IgG receptor FcRn large subunit p51,365,Homo sapiens,FCGRT,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"2,40"
7RNO,A,2,175,Q95460,174,341,Major histocompatibility complex class I-related protein 1,341,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,yes,MR1_trimer,,,,
7RNO,A,2,175,C1ITJ8,174,336,Major histocompatibility complex class I-related protein 1,336,Bos taurus,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,yes,,,,,
6C97,A,2,171,P55899,170,365,IgG receptor FcRn large subunit p51,365,Homo sapiens,FCGRT,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"2,00"
3FRU,A,5,176,P13599,172,366,IgG receptor FcRn large subunit p51,366,Rattus norvegicus,Fcgrt,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"2,20"
6WOL,A,2,169,P55899,168,365,IgG receptor FcRn large subunit p51,365,Homo sapiens,FCGRT,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"2,49"
1I1A,A,2,172,P13599,171,366,IgG receptor FcRn large subunit p51,366,Rattus norvegicus,Fcgrt,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"2,80"
2WY3,A,3,173,Q29980,171,383,MHC class I polypeptide-related sequence B,383,Homo sapiens,MICB,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family.,,,,,,"1,80"
6QIO,B,1,172,P55899,172,365,IgG receptor FcRn large subunit p51,365,Homo sapiens,FCGRT,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"1,95"
5BJT,A,2,171,P55899,170,365,IgG receptor FcRn large subunit p51,365,Homo sapiens,FCGRT,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"3,20"
6C99,A,3,172,P55899,170,365,IgG receptor FcRn large subunit p51,365,Homo sapiens,FCGRT,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"2,00"
4N0F,A,2,171,P55899,170,365,IgG receptor FcRn large subunit p51,365,Homo sapiens,FCGRT,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"3,02"
4N0U,A,2,171,P55899,170,365,IgG receptor FcRn large subunit p51,365,Homo sapiens,FCGRT,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"3,80"
6FGB,A,1,171,P55899,171,365,IgG receptor FcRn large subunit p51,365,Homo sapiens,FCGRT,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"2,90"
6LA6,E,1,171,P55899,171,365,IgG receptor FcRn large subunit p51,365,Homo sapiens,FCGRT,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"2,39"
3QUY,A,1,179,P11609,179,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,25"
6QIP,B,1,172,P55899,172,365,IgG receptor FcRn large subunit p51,365,Homo sapiens,FCGRT,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"2,45"
6XNG,A,1,176,P11609,176,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,79"
6ILM,E,2,171,P55899,170,365,IgG receptor FcRn large subunit p51,365,Homo sapiens,FCGRT,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"3,40"
7M72,A,1,179,P11609,179,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,40"
6BNL,A,1,179,P11609,179,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,60"
6C6A,A,2,178,P11609,177,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,45"
6MIY,A,1,179,P11609,179,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,75"
4WO4,A,3,172,P15813,170,335,Antigen-presenting glycoprotein CD1d,335,Homo sapiens,CD1D,Uniprotkb reviewed (swiss-prot),,,,,,,"2,50"
3JVG,A,1,169,A5HUM9,169,367,T-cell surface glycoprotein CD1A1 antigen,367,Gallus gallus,CD1A1,Uniprotkb unreviewed (trembl),,,,,,,"2,20"
1JE6,A,3,176,Q29980,174,383,MHC class I polypeptide-related sequence B,383,Homo sapiens,MICB,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family.,,,,,,"2,50"
5WHK,A,2,158,P55899,157,365,IgG receptor FcRn large subunit p51,365,Homo sapiens,FCGRT,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"2,50"
8TM0,C,1,161,Q29983,161,383,MHC class I polypeptide-related sequence A,383,Homo sapiens,MICA,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family.,,,,,,"3,83"
6A97,A,2,171,Q8HWE5,170,355,MHC class I-like protein MILL2,355,Mus musculus,Mill2,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,15"
6V7Y,A,6,179,P15813,174,335,Antigen-presenting glycoprotein CD1d,335,Homo sapiens,CD1D,Uniprotkb reviewed (swiss-prot),,,,,,,"2,40"
6MJI,A,1,179,P11609,179,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,30"
6CYW,A,1,179,P11609,179,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"1,95"
6CW9,A,1,175,P11609,175,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,00"
4Y16,A,1,179,P11609,179,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,60"
3M17,A,2,168,P55899,167,365,IgG receptor FcRn large subunit p51,365,Homo sapiens,FCGRT,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"2,60"
8TM2,C,1,164,Q29983,164,383,MHC class I polypeptide-related sequence A,383,Homo sapiens,MICA,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family.,,,,,,"2,85"
6MJA,A,1,179,P11609,179,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,35"
5BXF,A,2,170,P55899,169,365,IgG receptor FcRn large subunit p51,365,Homo sapiens,FCGRT,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"2,85"
3ARB,A,1,173,P11609,173,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,70"
4Y2D,A,1,179,P11609,179,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"3,05"
3ARD,A,1,178,P11609,178,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"3,01"
4K71,B,2,171,P55899,170,365,IgG receptor FcRn large subunit p51,365,Homo sapiens,FCGRT,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"2,40"
3SDX,A,1,176,P15813,176,335,Antigen-presenting glycoprotein CD1d,335,Homo sapiens,CD1D,Uniprotkb reviewed (swiss-prot),,,,,,,"3,12"
1ONQ,A,2,173,P06126,172,327,T-cell surface glycoprotein CD1a,327,Homo sapiens,CD1A,Uniprotkb reviewed (swiss-prot),,,,,,,"2,15"
1EXU,A,3,163,P55899,161,365,IgG receptor FcRn large subunit p51,365,Homo sapiens,FCGRT,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"2,70"
6LA7,E,2,170,P55899,169,365,IgG receptor FcRn large subunit p51,365,Homo sapiens,FCGRT,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"2,82"
8SOS,E,3,179,P15813,177,335,Antigen-presenting glycoprotein CD1d,335,Homo sapiens,CD1D,Uniprotkb reviewed (swiss-prot),,yes,CD1D,,,Not single chain or chimera,"2,33"
8SOS,E,3,179,P05412,177,331,Transcription factor Jun,331,Homo sapiens,JUN,Uniprotkb reviewed (swiss-prot),Belongs to the bZIP family.,yes,,,,,"2,33"
4IRS,A,1,179,P11609,179,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,80"
8TLZ,A,1,162,Q29983,162,383,MHC class I polypeptide-related sequence A,383,Homo sapiens,MICA,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family.,,,,,,"2,75"
3M1B,A,2,167,P55899,166,365,IgG receptor FcRn large subunit p51,365,Homo sapiens,FCGRT,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"3,10"
3JTC,A,1,171,Q9UNN8,171,238,Endothelial protein C receptor,238,Homo sapiens,PROCR,Uniprotkb reviewed (swiss-prot),,,,,,,"1,60"
3GMO,A,2,178,P11609,177,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"1,60"
3GMN,A,2,178,P11609,177,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"1,70"
7MXF,A,1,178,P29017,178,333,T-cell surface glycoprotein CD1c,333,Homo sapiens,CD1C,Uniprotkb reviewed (swiss-prot),,yes,CD1C_chimera,,,,"2,00"
7MXF,A,1,178,P29016,178,333,T-cell surface glycoprotein CD1b,333,Homo sapiens,CD1B,Uniprotkb reviewed (swiss-prot),,yes,,,,,"2,00"
4MX7,A,1,178,P11609,178,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,24"
6OJP,A,1,172,P11609,172,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,17"
6OMG,A,1,176,P11609,176,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,10"
7C9V,E,2,170,P55899,169,365,IgG receptor FcRn large subunit p51,365,Homo sapiens,FCGRT,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,,,,,,"3,30"
5VCJ,A,1,174,P11609,174,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"3,16"
6CXA,A,1,178,P11609,178,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,65"
1KCG,C,1,170,Q9BZM4,170,244,UL16-binding protein 3,244,Homo sapiens,ULBP3,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,60"
3GMQ,A,1,178,P11609,178,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"1,80"
4S0U,C,1,174,Q5VY80,174,246,UL16-binding protein 6,246,Homo sapiens,RAET1L,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,,,,,,"2,35"
7MX4,A,1,178,P29017,178,333,T-cell surface glycoprotein CD1c,333,Homo sapiens,CD1C,Uniprotkb reviewed (swiss-prot),,yes,CD1C_chimera,,,,"1,73"
7MX4,A,1,178,P29016,178,333,T-cell surface glycoprotein CD1b,333,Homo sapiens,CD1B,Uniprotkb reviewed (swiss-prot),,yes,,,,,"1,73"
3SDA,A,3,175,P11609,173,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,80"
3RUG,A,2,174,P11609,173,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,20"
2Q7Y,A,1,178,P11609,178,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"1,95"
5FKP,A,1,172,P11609,172,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"1,80"
3AU1,A,1,178,P11609,178,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,50"
3TVM,A,1,179,P11609,179,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,80"
1B3J,A,1,165,Q29983,165,383,MHC class I polypeptide-related sequence A,383,Homo sapiens,MICA,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family.,,,,,,"3,00"
4Y4K,A,1,179,P11609,179,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,90"
3U0P,A,1,177,P15813,177,335,Antigen-presenting glycoprotein CD1d,335,Homo sapiens,CD1D,Uniprotkb reviewed (swiss-prot),,,,,,,"2,80"
3QI9,A,3,179,P11609,177,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,30"
6C69,A,1,172,P11609,172,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"1,94"
3GML,A,2,178,P11609,177,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"1,70"
6CWB,A,1,178,P11609,178,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,85"
6CXE,A,2,175,P11609,174,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,05"
6BMH,A,1,178,P11610,178,336,Antigen-presenting glycoprotein CD1d2,336,Mus musculus,Cd1d2,Uniprotkb reviewed (swiss-prot),,,,,,,"2,30"
3RZC,A,1,179,P11609,179,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,80"
1XZ0,A,1,176,P06126,176,327,T-cell surface glycoprotein CD1a,327,Homo sapiens,CD1A,Uniprotkb reviewed (swiss-prot),,,,,,,"2,80"
4WW2,C,6,177,P15813,172,335,Antigen-presenting glycoprotein CD1d,335,Homo sapiens,CD1D,Uniprotkb reviewed (swiss-prot),,,,,,,"2,48"
3UBX,A,2,176,P11609,175,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"3,10"
6V7Z,A,3,179,P15813,177,335,Antigen-presenting glycoprotein CD1d,335,Homo sapiens,CD1D,Uniprotkb reviewed (swiss-prot),,,,,,,"2,75"
1LQV,A,1,169,Q9UNN8,169,238,Endothelial protein C receptor,238,Homo sapiens,PROCR,Uniprotkb reviewed (swiss-prot),,,,,,,"1,60"
6CWE,A,2,178,P11609,177,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,20"
8DV4,A,1,177,P29016,177,333,T-cell surface glycoprotein CD1b,333,Homo sapiens,CD1B,Uniprotkb reviewed (swiss-prot),,,,,,,"2,40"
4EI5,A,1,175,P11609,175,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"3,10"
4LHU,A,4,176,P15813,173,335,Antigen-presenting glycoprotein CD1d,335,Homo sapiens,CD1D,Uniprotkb reviewed (swiss-prot),,,,,,,"2,87"
3SDD,A,3,175,P11609,173,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"3,00"
8SGM,A,3,176,P15813,174,335,Antigen-presenting glycoprotein CD1d,335,Homo sapiens,CD1D,Uniprotkb reviewed (swiss-prot),,,,,,,"2,50"
3HUJ,A,1,173,P15813,173,335,Antigen-presenting glycoprotein CD1d,335,Homo sapiens,CD1D,Uniprotkb reviewed (swiss-prot),,,,,,,"2,50"
6SNY,B,2,167,Q9UNN8,166,238,Endothelial protein C receptor,238,Homo sapiens,PROCR,Uniprotkb reviewed (swiss-prot),,,,,,,"3,11"
6MSS,C,2,177,P11609,176,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"3,00"
6CX9,A,1,178,P11609,178,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,36"
8DV3,A,6,179,P29016,174,333,T-cell surface glycoprotein CD1b,333,Homo sapiens,CD1B,Uniprotkb reviewed (swiss-prot),,,,,,,"1,90"
2GAZ,A,1,171,P11609,171,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,61"
3GMP,A,2,178,P11609,177,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"1,70"
4Y4H,A,2,178,P11609,177,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"3,10"
3D2U,A,1,181,P08560,181,368,Glycoprotein UL18,368,Human cytomegalovirus (strain AD169),H301,Uniprotkb reviewed (swiss-prot),,,,,,,"2,21"
3O8X,A,2,178,P11609,177,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,74"
3VWK,A,2,171,P15813,170,335,Antigen-presenting glycoprotein CD1d,335,Homo sapiens,CD1D,Uniprotkb reviewed (swiss-prot),,,,,,,"2,94"
5EFI,A,1,172,P11609,172,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"1,80"
6MJ6,A,1,179,P11609,179,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,45"
6MJQ,A,1,179,P11609,179,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"3,00"
4IRJ,A,1,175,P11609,175,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"3,00"
7RYO,A,2,176,P06126,175,327,T-cell surface glycoprotein CD1a,327,Homo sapiens,CD1A,Uniprotkb reviewed (swiss-prot),,,,,,,"3,00"
3GMR,A,1,175,P11609,175,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"1,90"
6MJJ,A,1,178,P11609,178,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"1,93"
3TZV,C,2,175,P15813,174,335,Antigen-presenting glycoprotein CD1d,335,Homo sapiens,CD1D,Uniprotkb reviewed (swiss-prot),,,,,,,"3,06"
1L8J,A,3,168,Q9UNN8,166,238,Endothelial protein C receptor,238,Homo sapiens,PROCR,Uniprotkb reviewed (swiss-prot),,,,,,,"2,00"
7FI9,C,3,161,Q29983,159,383,MHC class I polypeptide-related sequence A,383,Homo sapiens,MICA,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family.,,,,,,"2,16"
6CX7,A,1,178,P11609,178,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,60"
6CXF,A,1,178,P11609,178,336,Antigen-presenting glycoprotein CD1d1,336,Mus musculus,Cd1d1,Uniprotkb reviewed (swiss-prot),,,,,,,"2,50"
7RYN,A,3,173,P06126,171,327,T-cell surface glycoprotein CD1a,327,Homo sapiens,CD1A,Uniprotkb reviewed (swiss-prot),,,,,,,"2,70"
